s,iter,model,Estimation method,MSE,MSE_0,Feature importance
5,11,LSS confounding,IntCF (without validation),0.7211473356400464,1.5649249807351022,"[0.057034132822592384, 0.06576399147684218, 0.06650525528136561, 0.07742041854903499, 0.05657313158569268, 0.03313564211438486, 0.030054609835916315, 0.031492532449053416, 0.038045058012443116, 0.0298004420283936, 0.035725175015314706, 0.033305464736358224, 0.03199028640129369, 0.03460279352911531, 0.0347384700986698, 0.034895588622742425, 0.03480218016899877, 0.03309101801311369, 0.033016531042121225, 0.03530482988801866, 0.037168852619505505, 0.029630562995481446, 0.03380828831743762, 0.036270642916837834, 0.035824101479271994]"
5,11,Linear,IntCF (without validation),0.140707427632816,0.4408595993373286,"[0.03345436385404241, 0.029196227519592468, 0.02957560887440314, 0.03146447309952217, 0.03149193978214852, 0.05740490333553321, 0.07079714421026594, 0.06123072919000725, 0.05330082237342098, 0.07482181498314443, 0.03652767439511134, 0.03579679595553815, 0.03466230024613599, 0.03359677447642288, 0.03476944297448607, 0.03567889251768954, 0.034548247319973, 0.03369570228605796, 0.03594448946329968, 0.036473832036196766, 0.030877181887060474, 0.03688137666304699, 0.034598403538049854, 0.0361026921565221, 0.03710816686232875]"
5,11,Mixed,IntCF (without validation),0.6088958561309566,1.1906343694566996,"[0.05215819873150981, 0.045705569947147744, 0.055952586781803856, 0.052626936370585575, 0.04157544516190767, 0.04341869377813016, 0.055378890523528596, 0.04210918140205054, 0.048269253343671686, 0.05048812726842417, 0.033468771478115514, 0.03076878032271898, 0.030480833970046212, 0.030358023819906477, 0.03496582229991153, 0.028843445589106738, 0.036405206785123816, 0.03440930282127978, 0.03708027589446938, 0.0348682885138093, 0.03740308427178978, 0.03801352257686891, 0.03611173689084117, 0.03813413057885215, 0.031005890878400555]"
5,10,Interaction,IntCF (without validation),0.4873978619765526,1.2490383518962755,"[0.047891322994508226, 0.0501381367095137, 0.04721656642237461, 0.04517189893181886, 0.04761097115819097, 0.05083656508859066, 0.06162705378451423, 0.05415180504961332, 0.06340270025796824, 0.04879078114741942, 0.02945726761668147, 0.03302716610491297, 0.03245294116650872, 0.032996493018149296, 0.030421639768853984, 0.031776958520712335, 0.03427092433422248, 0.030609422022828365, 0.035884364467714105, 0.03480053593596557, 0.037092426377939594, 0.031719684808661185, 0.029446438790591653, 0.028124588771415947, 0.03108134675033013]"
5,10,LSS confounding,IntCF (without validation),0.8148367648310677,1.635259861832298,"[0.07121614182286366, 0.06311470127947945, 0.05602773100069646, 0.054079485877104955, 0.06446840006927389, 0.031925629002253146, 0.02994733499158325, 0.03457252926201236, 0.03562445931894832, 0.03435604870328447, 0.033769794849760254, 0.03344001170222152, 0.03562784330253765, 0.0413139684851203, 0.03666976668678342, 0.032508599523067304, 0.037482734422099505, 0.03272380676884336, 0.03215772006296691, 0.03372853376633559, 0.03499726205886832, 0.03623244314846659, 0.03934049993990733, 0.03234077940718826, 0.03233377454833384]"
5,10,Linear,IntCF (without validation),0.1166484329797487,0.4256990443083017,"[0.02896609611280938, 0.030042715951068243, 0.028726089838796143, 0.030484969374223212, 0.0355622632483775, 0.05909104879397308, 0.061705588914041924, 0.06914912880918518, 0.07593825674000199, 0.06186699432786102, 0.033228755226979094, 0.036311263941107744, 0.036600165157494965, 0.034276082561590156, 0.03497894282899477, 0.03317534815317956, 0.03279777529877081, 0.03738651669597696, 0.033773698728602954, 0.033532828626101976, 0.03378214973503287, 0.0344852546795605, 0.03593599024741593, 0.03296720962044303, 0.035234866388411015]"
5,10,Mixed,IntCF (without validation),0.5151790867471767,1.1874853781762833,"[0.05513025690290844, 0.053964738110738375, 0.061783188581090456, 0.060513907318479006, 0.04984123979368777, 0.03735133937195623, 0.042738651795495346, 0.048240241711184434, 0.04315362559761518, 0.043126533351837595, 0.030508805544885508, 0.029546178960177628, 0.04288809168219463, 0.032635238805581425, 0.03261501700087901, 0.03115730896563915, 0.03313390276289651, 0.03315626327543327, 0.031091880472950934, 0.038596507284171286, 0.0329725249546485, 0.03695548515205836, 0.036371239431349414, 0.029687474186873113, 0.032840358985268485]"
5,8,Interaction,IntCF (without validation),0.4818758291708392,1.248053805100485,"[0.04508321222499013, 0.06003953410127653, 0.06342873128550594, 0.05030258507796976, 0.04545451691580405, 0.04627148912761434, 0.048915731122121636, 0.04543188403266982, 0.058284849671668804, 0.057403700064302836, 0.029751414077374368, 0.03376600599730163, 0.029373184905525703, 0.03288713386939565, 0.03358563075965814, 0.033892778124541924, 0.029308678624274827, 0.028849580182359977, 0.03142941967793398, 0.031496229835698525, 0.03711246556836119, 0.03359661149203919, 0.032311929733206415, 0.03145562383052612, 0.030567079697878585]"
5,8,LSS confounding,IntCF (without validation),0.7573408516137715,1.6126561502688264,"[0.05816989109159879, 0.06018711277849822, 0.0570970156257806, 0.0652637224566593, 0.058674913368672345, 0.034217585504065555, 0.03738748397610592, 0.030868018224037307, 0.035062267194147775, 0.03310944847442764, 0.03987411066515032, 0.034056212109727126, 0.03457551688436247, 0.035671993665176184, 0.036863455987844705, 0.032831248906035296, 0.03388364966468047, 0.031450542746275977, 0.035172802550336744, 0.034067061414157745, 0.033946476281295525, 0.041272217562683754, 0.03472984865882343, 0.03494104510589098, 0.03662635910356598]"
5,8,Linear,IntCF (without validation),0.1741814008183244,0.4684108064050808,"[0.03230078269585009, 0.030407802824464356, 0.03222390969330028, 0.03173215369382201, 0.03123301305854938, 0.07073439995409962, 0.07177039636100972, 0.054959832057002854, 0.06658106126570756, 0.07281460497870955, 0.03409457644109371, 0.03162599030992787, 0.0339278395968469, 0.034951334336661526, 0.03328311124284839, 0.03305083640449429, 0.031893636248872335, 0.03933200368465367, 0.0345205044359102, 0.03205352090163136, 0.035143853052065986, 0.03575570136892271, 0.034482537679867996, 0.03169648203549196, 0.029430115678195475]"
5,8,Mixed,IntCF (without validation),0.5985025793568451,1.2150369526610465,"[0.047236596086168814, 0.049540076316422405, 0.05722245109808116, 0.050666898845535484, 0.04635481380401511, 0.046824224906023344, 0.04663805723707443, 0.041517353875501095, 0.046518408162980536, 0.04581070636684791, 0.03436191839056879, 0.03173247040829244, 0.030954875964657052, 0.040323891414555925, 0.03479202409500778, 0.031067940683301865, 0.033785546890916285, 0.034560741338987594, 0.030956706197487853, 0.03654301967096786, 0.0331455967831916, 0.043859866333849896, 0.03361139396478173, 0.035073915462486296, 0.03690050570229689]"
5,12,Interaction,IntCF (without validation),0.4182979043196113,1.246345929556919,"[0.04780052269762197, 0.05325836856809518, 0.04966553960952281, 0.06408808155282744, 0.04330759866544926, 0.041219911853568936, 0.05333674444341787, 0.05069344625527679, 0.057313391895200363, 0.056720970069531924, 0.03156580899049583, 0.030887449907091347, 0.03471376589949616, 0.03205403052191883, 0.03381526018716106, 0.03187218643387157, 0.03499299343167851, 0.0346931711586189, 0.03378631889176168, 0.031539006318748, 0.03163821756155517, 0.028884348190111916, 0.031241493604577352, 0.029473048093812487, 0.031438325198588565]"
5,12,LSS confounding,IntCF (without validation),0.7477338565639449,1.5542301756679726,"[0.04873635370583483, 0.05065909127527817, 0.05778021932874416, 0.07067397243857494, 0.06007558872091002, 0.031038818490328784, 0.030470875572103408, 0.030328718332119566, 0.03483216806076279, 0.032698125583663945, 0.04093619543745639, 0.0402666815573894, 0.03486463543861079, 0.03970644059784467, 0.03693080944357324, 0.03190833836532715, 0.03608657217421869, 0.036853380772151306, 0.030221036498146805, 0.03558995174335432, 0.03417327832426704, 0.039959406253560606, 0.041721940036164105, 0.034823300914562934, 0.03866410093505202]"
5,12,Linear,IntCF (without validation),0.1619709694369696,0.4286582556738122,"[0.03173069204398419, 0.03709666515556153, 0.0320551314762518, 0.03705674159204753, 0.03042003702328063, 0.07436360374707497, 0.05563750809526612, 0.061521388328842984, 0.06155110074628313, 0.047943621510922435, 0.03262433323594444, 0.034629974719052596, 0.03617069826502513, 0.03555478030447488, 0.03219760618460324, 0.03272622270259592, 0.03497553686488424, 0.036877617352166436, 0.03803553834768486, 0.03263591565562078, 0.03803654470942546, 0.03625314718814318, 0.03494571570075112, 0.03515441991776346, 0.03980545913234891]"
5,12,Mixed,IntCF (without validation),0.6194237009423027,1.1973845555106823,"[0.06948812577066081, 0.049296486919247075, 0.05054974544999176, 0.04857669274087596, 0.06181040486176564, 0.04420564856717554, 0.042801015476723964, 0.042252787385712774, 0.042967599232103415, 0.03521066600723226, 0.031565261397989826, 0.02650837806860404, 0.03200768964889803, 0.03396456417139892, 0.03273177234092777, 0.03944526782224636, 0.03960968421391943, 0.0396383647486601, 0.03506803960394441, 0.0315751580198019, 0.03173370153380945, 0.03076010237999617, 0.037887376240146015, 0.03293089910481996, 0.037414568293348584]"
5,13,Interaction,IntCF (without validation),0.4778490354226224,1.2498779299902223,"[0.048708594704922746, 0.037755581919589686, 0.059993536958362056, 0.047551466438086436, 0.04681995190760699, 0.04694191413276506, 0.046815260445623855, 0.0647336275866356, 0.0510375447618769, 0.05694111680163481, 0.031199659209607447, 0.037075788124436244, 0.03267501670354774, 0.03290864123838865, 0.032036092124936216, 0.035230589131321724, 0.0370655613030197, 0.03088597967269459, 0.03476653072006758, 0.03415289969063895, 0.03442434790825316, 0.028923280417923004, 0.03008909232381245, 0.0314830683105521, 0.029784857463696354]"
5,13,LSS confounding,IntCF (without validation),0.6717503938979207,1.6381009379090443,"[0.06165995215859835, 0.05421400617633521, 0.06193711509913884, 0.07098346044654603, 0.058229965962089805, 0.030160904070660747, 0.0348680459112234, 0.03842983723395949, 0.03352199992479851, 0.03271672643370301, 0.03252886984468671, 0.03561866697857695, 0.03440651821082855, 0.03249951895149981, 0.03509880135222656, 0.03587103587795796, 0.04013353541176651, 0.03000374085238353, 0.03531677155292584, 0.03658808274180039, 0.03853543103622171, 0.03233921423751106, 0.0347753203825704, 0.033041121006172056, 0.0365213581458187]"
5,13,Linear,IntCF (without validation),0.1630689935746134,0.4356665725270094,"[0.029905655494608177, 0.02987674106384697, 0.036351486972647534, 0.02896154600642036, 0.029616736902664767, 0.055242450598866934, 0.05321794249345137, 0.07611401760108315, 0.06352878418300707, 0.0761365614435106, 0.035056267738743915, 0.03429281070114061, 0.033192549203873684, 0.03423424306896357, 0.03340519584738313, 0.03587206451090928, 0.03602448016316508, 0.03191920590021322, 0.03883043180987945, 0.03529488222488828, 0.038189465396174356, 0.034308434105748124, 0.027737220431480032, 0.03410008597577708, 0.03859074016155338]"
5,13,Mixed,IntCF (without validation),0.5818277514687368,1.1649623909531324,"[0.04557525414888829, 0.051691765206111226, 0.058879291051302386, 0.055908174800511155, 0.046654274669860184, 0.04968877170878822, 0.033216876571657596, 0.03724120461861387, 0.04881861747085485, 0.05370342496476128, 0.032209592655629414, 0.03992247398833295, 0.03296048250784014, 0.03530753688124422, 0.032340389371517266, 0.03289935301608268, 0.03573507874420842, 0.03197280546412812, 0.035219307429498976, 0.036460280501932535, 0.030531519158855026, 0.03359892979983748, 0.03691912176723166, 0.034962202900273825, 0.03758327060203828]"
5,14,Interaction,IntCF (without validation),0.50944744329612,1.2475963817261884,"[0.04187981581229502, 0.06749384751519558, 0.05335979868585778, 0.06471332004135533, 0.0456512268247319, 0.043277303908063655, 0.054887284020850545, 0.060365094931458196, 0.039430228630702384, 0.04570964766279098, 0.027660359853024948, 0.02705357074105306, 0.03399373668581397, 0.031005621364552958, 0.03208795535771487, 0.03099707078580081, 0.03441690390182745, 0.02978605787566841, 0.03124519691153314, 0.030117980619506234, 0.03509365888334461, 0.032893059590070065, 0.031141360722378504, 0.03918580421762883, 0.03655409445678097]"
5,14,LSS confounding,IntCF (without validation),0.8077958102430226,1.6598709571122017,"[0.057844971838608414, 0.05173162353244447, 0.05739160223621432, 0.07521216364419088, 0.07408333666533415, 0.03513540632987435, 0.03270366032456726, 0.030693084334693293, 0.033553635888453476, 0.031274550811861736, 0.03379654107820196, 0.03566532408166067, 0.035569266995614246, 0.034963764731623305, 0.03415792498626568, 0.03592956236285426, 0.03185949492172181, 0.03564046107729647, 0.03508112747840296, 0.03457029730931292, 0.04103532569458193, 0.03421286521377499, 0.032038430335238725, 0.03465435441147565, 0.031201223715731898]"
5,14,Linear,IntCF (without validation),0.153740084022031,0.4635267680106698,"[0.031417250556109694, 0.03468082356000954, 0.034170143490207805, 0.030949339063600173, 0.03571341892315714, 0.06555565621139921, 0.04809195303423831, 0.06907170064796528, 0.0662285618380857, 0.06540894439017966, 0.033386375571984095, 0.0331555746766085, 0.0357040789195986, 0.03207990914266757, 0.03341861613788749, 0.0325734766405286, 0.03395367355648713, 0.036462947091978136, 0.03439725608285599, 0.030169418904667556, 0.039778295652117844, 0.03420826077521773, 0.03682006028009524, 0.0399423875149154, 0.032661877337437695]"
5,14,Mixed,IntCF (without validation),0.6362328759324276,1.279366877390333,"[0.056934083309524916, 0.050613655842651414, 0.053282737976404544, 0.0449226234183286, 0.047227945410347576, 0.057950626553156595, 0.05603687535012031, 0.0426895571736665, 0.04633480782196235, 0.04173806208368534, 0.030008445510711645, 0.03139818854362943, 0.03550478577229018, 0.029474692195028, 0.03185791416287136, 0.031069770600792676, 0.031933390654416624, 0.03859788622042439, 0.02971625985146178, 0.0334903855390295, 0.03755305929690153, 0.039120075832737154, 0.03197285075190784, 0.03739653139518884, 0.03317478873276096]"
5,16,Interaction,IntCF (without validation),0.4880324039767424,1.249152264271499,"[0.04992934490497994, 0.05160690218578299, 0.04460494744753239, 0.0460725016736579, 0.04723420634426045, 0.04123957234770255, 0.055751876224825525, 0.05478949243627049, 0.060077122162046984, 0.05187734648903677, 0.03533080863737652, 0.03318394439375364, 0.036208470057003624, 0.0326685890380377, 0.03297087474094076, 0.03305110039574175, 0.03272912004973822, 0.03265415048606415, 0.03195389939584809, 0.03124827355052883, 0.03470908420272118, 0.029420517434288033, 0.03324612405953568, 0.036407653349402234, 0.031034077992923462]"
5,16,LSS confounding,IntCF (without validation),0.835342179127269,1.7441090973190987,"[0.06155039481395987, 0.07419325202206573, 0.05647257239688506, 0.0584673450593304, 0.06210591533592974, 0.037847247220479885, 0.03498612147293502, 0.03160032758742525, 0.03062428698247908, 0.03065973492338582, 0.03802945495563138, 0.03618885018018244, 0.032098511931110185, 0.03492341320040535, 0.03444884150346425, 0.03187348316463294, 0.0333190265940285, 0.03831481673863964, 0.030454912855337062, 0.03568743308855991, 0.03447375105926456, 0.0319469875129065, 0.040200257401471554, 0.03579047723830995, 0.033742584761179945]"
5,16,Linear,IntCF (without validation),0.1378579477245222,0.4562879666674557,"[0.02839593750966539, 0.030401874880142968, 0.035058284890273475, 0.03187967717562709, 0.03296806094985346, 0.060866075538619696, 0.061991999541312445, 0.060062481187739075, 0.07291102637452734, 0.05986099700815713, 0.03603553565558091, 0.03564420423006288, 0.03880684297724806, 0.03509457116301877, 0.03448179516652908, 0.036499292130787654, 0.03426313324534582, 0.034923911162063094, 0.032361730289401515, 0.03265221367709554, 0.03435118975320021, 0.0356569084197104, 0.03684415781835119, 0.0360850143595535, 0.031903084896133464]"
